site,mjd,lon,lat,ellh,zhd,zwd,ztd
DATC,58849.0,27.69183474361111,36.70857246111112,59.17,2.3097771850585858,0.09198846985975033,2.401765654918336
DEIR,58849.0,28.648404974722226,39.034850775,890.9131,2.093197403196939,0.05845498924119043,2.1516523924381294
DEI1,58849.0,28.66268656944445,39.050898043888886,974.4581,2.071944851922115,0.056048252837972795,2.1279931047600877
DENI,58849.0,29.092134164722218,37.76210177638889,471.0808,2.2027119651978313,0.07527584568524458,2.277987810883076
DNZ1,58849.0,29.04374140111111,37.77879908722222,537.9361,2.1847353861489687,0.0724381386293941,2.257173524778363
DLUC,58849.0,44.79747261694444,39.65510951861111,837.0657,2.1120344007955625,0.051413684636507286,2.1634480854320697
DIDI,58849.0,27.268660950555553,37.372130087777784,79.2684,2.306141396314531,0.0905564019769108,2.396697798291442
DINA,58849.0,30.166335914722218,38.06946334166667,917.9084,2.0870858289645287,0.05946990759662513,2.1465557365611536
DIPK,58849.0,34.19466429583333,35.536897014444435,155.2779,2.283944753280985,0.08515197925308916,2.369096732534074
DIVR,58849.0,38.103883784444456,39.39431797416667,1087.6045,2.0475793033126988,0.05018499771579069,2.0977643010284894
DIV1,58849.0,38.1194158,39.37187686555556,1072.8901,2.0513514597999563,0.050566866177007376,2.1019183259769636
DIYB,58849.0,40.18749263222221,37.954416830555566,773.6755,2.125731949950385,0.0577106495339179,2.183442599484303
EDIR,58849.0,26.551010272777773,41.67671157416667,98.1979,2.3059392229056646,0.08133177237040957,2.387270995276074
EKIZ,58849.0,37.18794046555555,38.05883177277777,1325.0423,1.987322838724009,0.04551575440418012,2.032838593128189
EKZ1,58849.0,37.18727368055555,38.05816525305557,1328.8748,1.9863781859364442,0.045423182970360666,2.031801368906805
ELAZ,58849.0,39.256465076666665,38.64467205333333,1027.4191,2.062139168651074,0.05129452976826426,2.1134336984193385
EMIR,58849.0,31.14402582666667,39.02218994,1057.6719,2.0523681180702513,0.05402676801361403,2.1063948860838653
EMR1,58849.0,31.00006469416667,39.02029899583333,1012.6311,2.063742454020886,0.055333493465173925,2.1190759474860603
ERGN,58849.0,39.75819282888889,38.26960403777777,987.8096,2.071312328313231,0.05204035182786659,2.123352680141098
ERZI,58849.0,39.506070502222215,39.745670600833336,1238.3736,2.0093328052924053,0.04589654493873013,2.0552293502311354
ERZ1,58849.0,39.506118460277776,39.74583746277777,1238.256,2.0093618776323083,0.04589872506749297,2.0552606026998013
ERZ2,58849.0,39.69703993472222,39.70785832305557,1437.6043,1.9599787943813292,0.04168076045529907,2.0016595548366283
ERZR,58849.0,41.255465694166666,39.905608304444435,1915.0094,1.845865014256192,0.032836210077497506,1.8787012243336896
ESKS,58849.0,30.463611866944444,39.745686321944454,850.7521,2.1046269739237706,0.05865375982822212,2.163280733751993
FASA,58849.0,37.484747905,41.045527145555546,40.9765,2.3210212850718737,0.07373355921597619,2.3947548442878497
FEEK,58849.0,35.912326426666674,37.81511508555555,600.2955,2.1721149073231745,0.0663853468263792,2.2385002541495536
FETH,58849.0,29.123773816111115,36.62620807055556,37.3266,2.3168737499370127,0.09644252689156352,2.413316276828576
FINI,58849.0,30.146409626944447,36.3022174675,36.3572,2.3154787261915732,0.09333012800781385,2.4088088541993873
GEME,58849.0,36.080844974722226,39.185131608333336,1214.7947,2.014223084072483,0.04780366414888617,2.062026748221369
GIRS,58849.0,38.388156842777775,40.92262907055555,81.2765,2.3108769665592237,0.07179851614624344,2.382675482705467
GODA,58849.0,25.903453170555554,40.19715683,101.2589,2.3035293497376337,0.0861163964073294,2.389645746144963
GUMU,58849.0,39.516172196666666,40.437072987777775,1248.5330000000001,2.0044707926970142,0.04292346683715409,2.047394259534168
GURU,58849.0,37.30786893138889,38.7173515575,1357.4395,1.9796506782504237,0.044781229147047304,2.0244319073974713
GYUR,58849.0,32.989468375555546,35.20124792638889,78.9818,2.3039889886605502,0.08938744072093094,2.393376429381481
HAKK,58849.0,43.73912818888889,37.57431627055556,1758.0393,1.8834814077093036,0.03759519171798652,1.92107659942729
HAK1,58849.0,43.734014227222225,37.57615342861111,1773.3105,1.8798742122164929,0.037255573979818685,1.9171297861963115
HALP,58849.0,34.18337524333333,37.44508057277777,1252.501,2.0041694815756506,0.04839031039236654,2.052559791968017
HARC,58849.0,29.152760284444447,39.677743656944436,712.5283,2.139967870269458,0.06310708769033402,2.203074957959792
HATA,58849.0,36.152749505,36.2082752325,137.8892,2.291310462225191,0.08235861411174787,2.373669076336939
HAT1,58849.0,36.15582107722222,36.200018265833336,132.3239,2.2928277745879595,0.08262918106653991,2.3754569556544993
HEND,58849.0,30.740748121944453,40.79499124416667,208.5337,2.274827630668016,0.07587964260960729,2.3507072732776235
HINI,58849.0,41.69578707194446,39.36878741805555,1742.6226,1.8870673037930894,0.03675526590289099,1.9238225696959803
HORS,58849.0,42.167326805277774,40.04164636111111,1592.3273,1.9225809062222634,0.03849598112629071,1.961076887348554
HYMN,58849.0,32.49571417222222,39.43472457583333,1261.5391,2.001466231153766,0.04779719616449713,2.0492634273182633
HYM1,58849.0,32.49525520388888,39.43708812694444,1240.3469,2.006715660902795,0.04830859508281853,2.0550242559856136
IGIR,58849.0,44.018251443611106,39.9292007475,884.2851,2.1008031214121416,0.05191020286011352,2.152713324272255
IGR1,58849.0,44.05374837194446,39.926443471388886,881.0018,2.1015974732344738,0.05186115279540099,2.1534586260298747
INEB,58849.0,33.76282383555556,41.979091618611115,98.4458,2.3031571562535635,0.07569004038678905,2.3788471966403524
INE1,58849.0,33.762860835277785,41.97900028805556,98.1481,2.303241150613107,0.07570053731873981,2.378941687931847
INE2,58849.0,33.7677733075,41.976968200833326,48.0414,2.317359048767147,0.07746930339738804,2.394828352164535
INE3,58849.0,33.76135067083333,41.97905228777778,62.6653,2.3132247881078785,0.07695463527692516,2.3901794233848035
IPSA,58849.0,26.379780585277782,40.917532141944434,49.2362,2.3191618679702435,0.08592980923929662,2.40509167720954
IPS1,58849.0,26.385506192777786,40.92146472027778,66.4949,2.314301851097347,0.08519942574540877,2.399501276842756
IPS2,58849.0,26.38429158138889,40.921480122777766,64.30199999999999,2.314919319321014,0.08529035177761203,2.400209671098626
ISPT,58849.0,30.56697776888889,37.78508936833333,1032.1306,2.0578972712686014,0.056165470404576735,2.114062741673178
ISTN,58849.0,28.831634081666675,40.99096174777778,77.0522,2.3106880190892065,0.0823487073510309,2.3930367264402372
IZMI,58849.0,27.08182221361111,38.394807905,74.935,2.3092320977026333,0.0894856086980201,2.3987177064006535
IZMT,58849.0,29.95093363,40.80197816333333,326.0741,2.2421091176499344,0.07232300325425806,2.3144321209041925
KAAS,58849.0,29.643158024999998,36.19839326638888,54.4486,2.310505447317854,0.09519705227107038,2.4057024995889242
KAMN,58849.0,33.22027138,37.193227216111104,1057.0068,2.052242784992152,0.053516210823436154,2.105758995815588
KAPN,58849.0,33.52692669833332,37.71466462083335,1039.5111,2.0573457632919676,0.05398440868842431,2.111330171980392
KAP1,58849.0,33.528278693333334,37.71441642944445,1034.4914,2.058617620996921,0.054130282532533866,2.112747903529455
KARB,58849.0,28.68277089388889,41.34711842138889,93.5867,2.3058782189413045,0.0816499451683615,2.387528164109666
KAYS,58849.0,35.524460878055564,38.708372088888886,1138.7758,2.0333565742260555,0.05034573910923749,2.083702313335293
KAY1,58849.0,35.503070220833344,38.71366367277777,1117.9267,2.038592471385472,0.050883368287531275,2.0894758396730033
KIKA,58849.0,27.672205611944445,39.105991361111116,241.2092,2.2648058942478677,0.08086592770986466,2.3456718219577324
KIRL,58849.0,27.21794899055556,41.73812180611111,280.6111,2.25472634066802,0.07426469402157879,2.3289910346895986
KIRS,58849.0,34.155487785,39.16462421666667,1063.64,2.051341153253075,0.0519563552710187,2.1032975085240935
KIS1,58849.0,34.163130851944445,39.14338055416667,1030.3007,2.0598238572534022,0.052854407406220556,2.112678264659623
KKAL,58849.0,33.51788380583333,39.84326516055556,794.5681,2.1201482895435118,0.05934295997401516,2.1794912495175267
KLIS,58849.0,37.112175696944455,36.70859996333333,681.9263,2.1478327502858545,0.062190919882312096,2.210023670168167
KLUU,58849.0,33.065363481388886,39.07910221916667,1052.3153,2.0540961080641433,0.05296661465729997,2.107062722721443
KNY1,58849.0,32.47635401138889,37.85939937194445,1084.6432,2.0458130223439155,0.053534875102187816,2.0993478974461035
KNYA,58849.0,32.5052336063889,38.02215187583333,1205.6816,2.015621553040412,0.050044831075095206,2.065666384115507
KRBK,58849.0,32.675926788611115,41.23162331833333,435.5431,2.212675475417478,0.0675453969184363,2.2802208723359145
KRS1,58849.0,43.09344334444446,40.588451581111116,1811.739,1.868952849532979,0.03300685759294565,1.9019597071259247
KRSU,58849.0,30.69119350611111,41.099315603055565,48.766000000000005,2.3184804884796884,0.08087448540787545,2.3993549738875637
KSTM,58849.0,33.775505109444445,41.37123244527777,835.3959,2.1062970157520042,0.055093291010836584,2.161390306762841
KURU,58849.0,32.717741548611116,41.84612521694444,74.4111,2.3098045268664564,0.0772648569422545,2.387069383808711
KUTA,58849.0,29.89885589194445,39.48086533138889,1076.3595,2.0468638485897936,0.052827789971840546,2.099691638561634
KUT1,58849.0,30.033640875000003,39.39415354194443,1027.3987,2.0593457014049235,0.05428819263830688,2.11363389404323
LEFK,58849.0,33.3529036286111,35.195046955277775,180.5037,2.276930415251711,0.08465196878561004,2.361582384037321
MALY,58849.0,38.21688926111111,38.33769465444445,985.8972,2.072720579142005,0.053117426436073666,2.125838005578079
MARA,58849.0,36.93113308638889,37.58075446861111,616.7711,2.1675156366896267,0.06519737775130562,2.2327130144409324
MAR1,58849.0,36.86149860944445,37.593375224166664,734.3754,2.1364313750739066,0.061372981001482176,2.197804356075389
MARD,58849.0,40.72828597444446,37.310500331111115,1064.1371,2.0500595077400443,0.04948726457983328,2.0995467723198775
MGOS,58849.0,33.90738760666667,35.14582049222222,49.7778,2.312116881046648,0.09117280373698587,2.403289684783634
MIDY,58849.0,41.357400975555564,37.41739928138889,977.7109,2.0716451445793105,0.051925309945830465,2.123570454525141
MALZ,58849.0,38.216889251944444,38.337694571388894,985.9102,2.072717235225087,0.05311707845958123,2.1258343136846682
MLZ1,58849.0,42.540571397777775,39.145901173611115,1571.7675,1.9281269356970208,0.0399912195272391,1.96811815522426
MRSI,58849.0,34.60259238861112,36.7810000175,40.4961,2.320433913391922,0.08927644921629681,2.409710362608219
MUGL,58849.0,28.36443998138889,37.21635825111112,713.6718,2.1368272199130667,0.06470524609756682,2.2015324660106335
MUG1,58849.0,28.355676189166672,37.21429318861111,693.2688,2.142088628070534,0.06542004559977835,2.2075086736703122
MURA,58849.0,43.763118974166666,38.990099946944454,1736.3481,1.8884526189887054,0.03636457717283208,1.9248171961615375
MUR1,58849.0,43.762565616111104,38.9919318175,1734.0357,1.8890015962647244,0.036406349499443234,1.9254079457641677
MUUS,58849.0,41.50216087083333,38.79323737805555,1287.6836,1.997158260950946,0.04648862798617384,2.0436468889371198
MUS1,58849.0,41.499188175,38.74353990777778,1379.6336,1.9742017602905237,0.04418256486685827,2.018384325157382
NAHA,58849.0,31.33208772944445,40.173303517222216,705.515,2.1423057954467564,0.06171819130096387,2.2040239867477203
NEVS,58849.0,34.70294570166667,38.61656502194445,1292.4533,1.9946942793210836,0.046500860233695304,2.041195139554779
NEV1,58849.0,34.710771300833336,38.63146202638889,1234.5227,2.009035901641053,0.04791665637777208,2.056952558018825
NIGD,58849.0,34.67943657888889,37.95876982944445,1252.3261,2.0044464053449866,0.04803702326255507,2.0524834286075415
NSYB,58849.0,41.21726320194445,37.067020677222224,506.7374,2.193380803554235,0.06552119979370356,2.258902003347939
NSY1,58849.0,41.216107820555564,37.07872594583332,493.0643,2.19704822964211,0.06597557701550506,2.263023806657615
ONIY,58849.0,36.253857278333335,37.10219246777777,127.1919,2.298414572044944,0.08282238358705016,2.3812369556319943
OZAL,58849.0,43.98867900555555,38.65731246055555,2037.2506,1.8183544882723341,0.03118654042847563,1.8495410287008098
POSF,58849.0,42.72755347972223,41.509056945277784,1566.9899,1.9251203809103639,0.03621878756511933,1.9613391684754833
POZA,58849.0,34.87166073833333,37.42211241083333,826.4008,2.1119967215269853,0.06063839664942945,2.1726351181764145
RDIY,58849.0,37.335666870833336,40.38523471444445,539.8161,2.1869240968341748,0.06042030329237355,2.2473444001265483
RHIY,58849.0,38.770799087222215,39.90611182472223,1626.8571,1.913418194961781,0.03732615299125457,1.9507443479530355
RZE1,58849.0,40.493092049444435,41.03689591555555,70.699,2.3157293083045642,0.07201874626419597,2.3877480545687604
SALH,58849.0,28.12354599888889,38.48308977222222,156.1684,2.2884351133506193,0.08551533966987697,2.3739504530204965
SAMN,58849.0,36.25564263333333,41.34400171666666,33.6775,2.321566181998797,0.07453640451659478,2.3961025865153918
SAM1,58849.0,36.33376249222223,41.30849344638889,53.3696,2.3161499813518405,0.0739303464040441,2.3900803277558844
SARV,58849.0,32.617255334444444,36.696651574166665,1569.9566,1.9264081420404764,0.03951567886851536,1.9659238209089918
SARY,58849.0,27.916434325,41.4429682575,198.8697,2.2770462649108545,0.07799533712750739,2.3550416020383618
SEMD,58849.0,44.57388782694446,37.30514390305555,1422.9374,1.9636556349984002,0.045560224181014186,2.0092158591794145
SEM1,58849.0,44.57282309166667,37.30591342944445,1413.7849,1.9659029168751463,0.04580522932452075,2.011708146199667
SIHI,58849.0,31.53529230055556,39.4452831775,1118.1271,2.037128738379233,0.05172922015552536,2.088857958534758
SIH1,58849.0,31.536250050833328,39.44652019916666,1127.2835,2.0348327087391844,0.051498604173167824,2.0863313129123524
SILF,58849.0,33.936401391666664,36.381889953611115,52.7544,2.3153065313505516,0.08959490740619236,2.404901438756744
SINP,58849.0,35.153944780277776,42.03023426694445,54.5762,2.3142120240728548,0.07530571825114152,2.389517742323996
SIRN,58849.0,42.45684325416667,37.525026291944435,1459.3128,1.9533390942797626,0.04173138921352092,1.9950704834932835
SIR1,58849.0,42.45550330611111,37.523696532222225,1441.6907,1.9575939349541547,0.042126262766540905,1.9997201977206955
SIRT,58849.0,41.93556965611111,37.93190677583333,916.6116,2.089563771443175,0.055677108205686686,2.145240879648862
SIVE,58849.0,39.329272303888885,37.752394393055546,830.8357,2.110568122932041,0.05602495826868804,2.1665930812007295
SIV1,58849.0,39.32167186611112,37.75287257,826.6642,2.1116547316655248,0.05614628863321162,2.1678010202987363
SIVS,58849.0,37.00249450888889,39.743698781388886,1325.4903,1.9863244065711165,0.04415069226250185,2.030475098833618
SLEE,58849.0,29.60068185555556,41.168729120277774,127.8157,2.296031874322062,0.07921293779740049,2.3752448121194627
SLVR,58849.0,28.24846734027777,41.07608006444445,64.3988,2.3144482042681958,0.08350049505733434,2.39794869932553
SSEH,58849.0,38.07489458166667,40.16247306055556,1200.9527,2.016635275231588,0.04517659097420967,2.061811866205798
SSE1,58849.0,38.105015735,40.16910805333333,1001.8530000000001,2.067020722334833,0.04950116946499945,2.1165218917998327
SUNL,58849.0,34.36891012638889,40.15397829916667,807.302,2.116218386729569,0.057615459133558665,2.1738338458631277
SUN1,58849.0,34.37668658111111,40.163566175,804.7366,2.116873690747967,0.057662351254391904,2.1745360420023587
SURF,58849.0,38.818022698055564,37.191846237777774,680.7649,2.1487579672889905,0.060722120871367136,2.209480088160358
TEKR,58849.0,27.49649646027778,40.958334589444455,48.7875,2.3192402039401956,0.08503110906127101,2.4042713130014666
TNCE,58849.0,39.545632595,39.009672883888896,1019.1414,2.065144388196422,0.051931968936085135,2.1170763571325075
TNC1,58849.0,39.53489467222221,39.075341731111116,967.7081,2.0786327151114112,0.0533975139471051,2.1320302290585165
TOKA,58849.0,36.557139051111115,40.33104396527778,649.7065,2.1572789133443613,0.058857319044286344,2.2161362323886475
TOK1,58849.0,36.557467001388886,40.33098402694445,662.7152,2.1538236155082315,0.05850703915781668,2.212330654666048
TRBN,58849.0,39.71148925444445,41.005409409444454,85.3473,2.310306097758246,0.07176351272241262,2.382069610480659
TUFA,58849.0,36.220871685555565,38.26060212222223,1459.3785,1.9545724494481922,0.04263867073950909,1.9972111201877012
TUF1,58849.0,36.20844708944445,38.26054415694445,1504.7638,1.9435878092140402,0.04160326885944364,1.9851910780734838
TVAN,58849.0,42.29045979583333,38.52949228222222,1717.4999,1.892792166499106,0.03739541010487491,1.930187576603981
TVA1,58849.0,42.29078311805554,38.52964468472222,1718.0736,1.892656362738773,0.03738393326410905,1.930040296002882
TVA2,58849.0,42.27714920305557,38.51478674972222,1719.1773,1.8923814446737601,0.03735764180301111,1.9297390864767712
UDER,58849.0,41.54755094305556,40.53128318416667,1131.7813,2.036538831145757,0.04714383269479492,2.083682663840552
UDE1,58849.0,41.54778610611111,40.52995623944445,1141.6799,2.0340058842491042,0.046914904448566025,2.08092078869767
USAK,58849.0,29.405220899999996,38.67921327972222,965.9917,2.074621114919576,0.05676666858979797,2.131387783509374
USK1,58849.0,29.39878004972223,38.67902649416665,981.3058,2.0707158914906447,0.056313489513552965,2.127029381004198
VAAN,58849.0,43.28291502861111,38.56535095861111,1695.7476,1.8986286668076453,0.038388204893083706,1.937016871700729
VAN1,58849.0,43.345811878611116,38.46933702611111,1693.3038,1.8992845385259725,0.03860187161104885,1.9378864101370212
VEZI,58849.0,35.46665648388889,41.13800042333333,372.9831,2.2291253997081313,0.06592941939510011,2.2950548191032314
VIRA,58849.0,39.75115866416667,37.233666042777784,596.4266,2.170503914778298,0.06259787868191002,2.233101793460208
VIR1,58849.0,39.751699275,37.23055905555556,602.5419999999999,2.1688821973191366,0.062408207563818534,2.231290404882955
VIR2,58849.0,39.74872791527777,37.22553034333333,599.559,2.169663710321739,0.0625021137496107,2.23216582407135
YENC,58849.0,27.241705869444445,39.935939088055555,333.8638,2.2398388258133934,0.07639891744763785,2.3162377432610315
YEN1,58849.0,27.258898433888888,39.92897965,334.0747,2.2397836951998533,0.07639154074426979,2.3161752359441232
YLOV,58849.0,29.262347246388885,40.64907389222222,64.4596,2.3144864591581986,0.08231498715233487,2.3968014463105334
YOZT,58849.0,34.81593101694445,39.82401790027778,1343.1443,1.9810686074729922,0.04434081996234812,2.0254094274353402
YOZ1,58849.0,34.84472677222223,39.83144403888889,1455.681,1.9536927396961008,0.04193259649615541,1.9956253361922562
YUNK,58849.0,31.726276115000005,38.820465464722226,1192.0592,2.0188993417873595,0.050463648659441536,2.069362990446801
YUN1,58849.0,31.731732529444447,38.816163016944444,1150.4153,2.0292895561241364,0.051543964409986515,2.080833520534123
ZONG,58849.0,31.778170604166665,41.44952560277777,168.1403,2.2844090632067724,0.0750942575474382,2.3595033207542104
ADAN,58849.041666666664,35.343713346111116,37.003499327777774,60.5178,2.315575898851699,0.0861505104031838,2.4017264092548825
ADN1,58849.041666666664,35.34374212638889,37.00417502916667,60.8096,2.31549909593577,0.08613976569833762,2.401638861634108
ADIY,58849.041666666664,38.22967929944444,37.74585825888889,711.0972,2.1425953525382093,0.06066047491894161,2.2032558274571508
ADY1,58849.041666666664,38.26123880194445,37.760579155277775,741.1756,2.134698678457687,0.05969496318001945,2.194393641637707
AFYN,58849.041666666664,30.56100326527778,38.738361811944436,1072.276,2.0485878687375956,0.05429745235071831,2.102885321088314
AGRD,58849.041666666664,43.03287470888889,39.71756164083334,1672.5848,1.9033866679871045,0.03681401452682367,1.9402006825139282
AKDG,58849.041666666664,35.871643538055565,39.660159732222226,1404.8163,1.9664758523307575,0.04275718579147991,2.0092330381222374
AKD1,58849.041666666664,35.871069648055546,39.660470830555546,1408.6832,1.9655324797764762,0.04267456098521837,2.0082070407616945
AKHR,58849.041666666664,31.429742201388887,38.36927171444445,1046.3983,2.055417115936443,0.05513077197464994,2.110547887911093
AKLE,58849.041666666664,38.948206747222216,36.71003653277778,385.2808,2.2261563006769993,0.07019516921616484,2.296351469893164
AKSI,58849.041666666664,31.78749680444445,37.04771597,1193.4362,2.017787275638176,0.050032077959717106,2.0678193535978933
AKSR,58849.041666666664,33.99814918166667,38.370389852222225,1005.7896,2.066374356296413,0.0543555387789774,2.1207298950753906
ALNY,58849.041666666664,31.98854416972223,36.55554557305555,62.8486,2.313107423922913,0.09301715141397247,2.4061245753368854
AMAS,58849.041666666664,35.849294715833345,40.66569066416667,443.6131,2.211530826845752,0.06466252973255628,2.2761933565783083
AMA1,58849.041666666664,35.809534228888886,40.65693418166666,458.5378,2.207527422086653,0.06432643183072212,2.271853853917375
ANMU,58849.041666666664,32.865106364722216,36.069014603055564,39.6446,2.3188998887080827,0.09420465245503416,2.4131045411631167
ANK2,58849.041666666664,32.77534744,39.842806145833336,1296.0554,1.9925045648019606,0.046532838900678844,2.0390374037026393
ANRK,58849.041666666664,32.84620184833334,39.85596459166667,1231.2783,2.0085347716356328,0.04803138891923651,2.056566160554869
ANTE,58849.041666666664,37.37360936611111,37.06496032805556,886.8833,2.0958107214629953,0.05632466909157927,2.1521353905545744
ANTL,58849.041666666664,30.66642457166667,36.88844856083333,88.7527,2.3049909670374897,0.09102210166726359,2.3960130687047534
ARDH,58849.041666666664,42.69906170222222,41.11126062194445,1834.0687,1.8627616731650432,0.03245678392981932,1.8952184570948625
ARPK,58849.041666666664,38.487320009166666,39.040593081388884,1243.5036,2.0078820368755923,0.04614745253554354,2.054029489411136
ARTV,58849.041666666664,41.818316306944446,41.175097286944435,662.3921,2.155516929390839,0.0559364137107486,2.2114533431015877
AYD1,58849.041666666664,27.8378842725,37.840726428888885,101.8305,2.301537059998738,0.0889678676603618,2.3905049276590997
AYVL,58849.041666666664,26.68617784777777,39.31144246222222,54.2555,2.315888371943002,0.08980846979686258,2.4056968417398643
